,CNTRYID,CNT,CNTSCHID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST,SC001Q01TA,SC013Q01TA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA,SC161Q01SA,SC161Q02SA,SC161Q03SA,SC161Q04SA,SC161Q05SA,SC162Q01SA,SC155Q01HA,SC155Q02HA,SC155Q03HA,SC155Q04HA,SC155Q05HA,SC155Q06HA,SC155Q07HA,SC155Q08HA,SC155Q09HA,SC155Q10HA,SC155Q11HA,SC156Q01HA,SC156Q02HA,SC156Q03HA,SC156Q04HA,SC156Q05HA,SC156Q06HA,SC156Q07HA,SC156Q08HA,SC011Q01TA,SC012Q01TA,SC012Q02TA,SC012Q03TA,SC012Q04TA,SC012Q05TA,SC012Q06TA,SC012Q07TA,SC042Q01TA,SC042Q02TA,SC154Q01HA,SC154Q02WA,SC154Q03WA,SC154Q04WA,SC154Q05WA,SC154Q06WA,SC154Q07WA,SC154Q08WA,SC154Q09HA,SC154Q10WA,SC154Q11HA,SC036Q01TA,SC036Q02TA,SC036Q03NA,SC037Q01TA,SC037Q02TA,SC037Q03TA,SC037Q04TA,SC037Q05NA,SC037Q06NA,SC037Q07TA,SC037Q08TA,SC037Q09TA,SC037Q10NA,SC165Q01HA,SC165Q02HA,SC165Q03HA,SC165Q04HA,SC165Q05HA,SC165Q06HA,SC165Q07HA,SC165Q08HA,SC165Q09HA,SC165Q10HA,SC166Q02HA,SC166Q03HA,SC166Q05HA,SC166Q06HA,SC167Q01HA,SC167Q02HA,SC167Q03HA,SC167Q04HA,SC167Q05HA,SC167Q06HA,SC158Q01HA,SC158Q02HA,SC158Q04HA,SC158Q07HA,SC158Q08HA,SC158Q09HA,SC158Q12HA,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q11HA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC002Q01TA,SC002Q02TA,SC048Q01NA,SC048Q02NA,SC048Q03NA,SC004Q01TA,SC004Q02TA,SC004Q03TA,SC004Q04NA,SC004Q05NA,SC004Q06NA,SC004Q07NA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC025Q01NA,SC159Q01HA,SC003Q01TA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q12IA,SC053Q13IA,SC053Q09TA,SC053Q10TA,SC053Q14IA,SC053Q15IA,SC053Q16IA,SC053D11TA,SC150Q01IA,SC150Q02IA,SC150Q03IA,SC150Q04IA,SC150Q05IA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,SC152Q01HA,SC160Q01WA,SC052Q01NA,SC052Q02NA,SC052Q03HA,PRIVATESCH,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG,W_SCHGRNRABWT,W_FSTUWT_SCH_SUM,SENWT,VER_DAT,BOOKID
8954,372.0,IRL,37200109.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,459.0,280.0,8.0,15.0,50.0,129.0,44.0,44.0,0.0,2.0,60.0,60.0,53.0,4.0,53.0,4.0,50.0,4.0,15.0,0.0,0.0,0.0,70.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,372001,2.0,2.0,2.0,2.0,2.0,3.0,20.0,40.0,10.0,10.0,2.0,,1.0,2.0,2.0,PRIVATE,,13.4364,739.0,0.3411,1.0,55.0,1.0,0.9455,0.2727,0.0,28.0,1.0,-1.4212,-1.4551,-0.5715,-2.0409,0.9042,2.69562,310.66237,19.7441,  29APR19:14:24:19,
8955,372.0,IRL,37200110.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,3.0,,,,,,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,888.0,0.0,12.0,15.0,30.0,150.0,72.0,72.0,24.0,1.0,40.0,15.0,57.0,7.0,57.0,5.0,57.0,7.0,12.0,1.0,1.0,0.0,90.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,372001,1.0,2.0,2.0,2.0,2.0,5.0,20.0,35.0,15.0,3.0,2.0,,1.0,2.0,2.0,PRIVATE,,14.6777,888.0,0.48,1.0,60.5,0.9835,1.0,0.2066,0.0165,23.0,3.0,0.4997,0.43,0.8153,-0.0452,0.9042,2.40462,328.2999,17.61263,  29APR19:14:24:19,
8956,372.0,IRL,37200111.0,07MS,37200,37200.0,IRL0009,3720000,1.0,2.0,313.0,3.0,,,,,,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,455.0,399.0,1.0,8.0,3.0,168.0,64.0,64.0,10.0,44.0,44.0,15.0,64.0,2.0,64.0,2.0,55.0,,12.0,,0.0,,80.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,372001,2.0,2.0,2.0,2.0,2.0,2.0,15.0,95.0,4.0,,2.0,,1.0,1.0,2.0,PUBLIC,,13.1385,854.0,0.381,1.0,65.0,1.0,0.8462,0.1846,0.0,28.0,3.0,1.2478,0.592,-0.0384,0.2266,0.9042,2.63129,459.59814,19.27289,  29APR19:14:24:19,
8957,372.0,IRL,37200112.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,2.0,,,,,,2.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,385.0,405.0,1.0,8.0,15.0,144.0,100.0,100.0,20.0,0.0,30.0,60.0,63.0,2.0,63.0,2.0,50.0,2.0,55.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,372001,2.0,2.0,2.0,2.0,2.0,0.0,20.0,40.0,10.0,10.0,2.0,,1.0,1.0,2.0,PRIVATE,,12.3438,790.0,0.6944,1.0,64.0,1.0,0.7969,0.8594,0.0313,23.0,2.0,-0.1413,0.1893,0.2913,0.2266,0.3009,3.52678,450.89317,25.83186,  29APR19:14:24:19,
8958,372.0,IRL,37200113.0,07MS,37200,37200.0,IRL0001,3720000,1.0,2.0,313.0,1.0,,,,,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,134.0,166.0,4.0,11.0,23.0,55.0,50.0,50.0,10.0,1.0,25.0,30.0,20.0,4.0,20.0,4.0,18.0,4.0,5.0,1.0,0.0,0.0,99.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,372001,1.0,2.0,2.0,2.0,2.0,,62.0,63.0,11.0,,2.0,,1.0,2.0,2.0,PUBLIC,,13.6364,300.0,0.9091,1.0,22.0,1.0,0.9091,0.25,0.0,28.0,0.0,0.1,0.7544,-1.1797,-2.0409,0.9042,2.62222,161.35814,19.20646,  29APR19:14:24:19,
8959,372.0,IRL,37200114.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,4.0,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,868.0,5.0,10.0,16.0,141.0,95.0,95.0,30.0,56.0,56.0,20.0,58.0,2.0,,,40.0,,20.0,,1.0,,10.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,372001,1.0,1.0,2.0,2.0,1.0,1.0,6.0,6.0,3.0,0.0,2.0,,1.0,2.0,2.0,PRIVATE,,14.7119,868.0,0.6738,1.0,59.0,,0.678,0.339,0.0169,28.0,1.0,-1.4212,-0.7828,-0.434,0.2266,0.9042,2.7661,398.69541,20.26028,  29APR19:14:24:19,
8960,372.0,IRL,37200115.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,3.0,,,,,,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,1002.0,10.0,15.0,15.0,193.0,150.0,150.0,20.0,5.0,45.0,50.0,61.0,9.0,61.0,9.0,56.0,,10.0,,0.0,0.0,100.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,372002,1.0,2.0,2.0,2.0,1.0,,10.0,10.0,5.0,5.0,2.0,,2.0,2.0,2.0,PRIVATE,,15.2977,1002.0,0.7772,1.0,65.5,1.0,0.855,0.1527,0.0,28.0,2.0,-1.4212,0.7348,0.2408,0.9028,0.9042,2.27534,358.09724,16.66572,  29APR19:14:24:19,
8961,372.0,IRL,37200116.0,07MS,37200,37200.0,IRL0005,3720000,1.0,2.0,313.0,2.0,,,,,,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,295.0,0.0,97.0,9.0,25.0,58.0,30.0,30.0,4.0,20.0,20.0,25.0,22.0,,22.0,,15.0,,3.0,,0.0,,100.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,372001,2.0,2.0,2.0,2.0,1.0,4.0,24.0,11.0,5.0,2.0,2.0,,1.0,1.0,2.0,PRIVATE,,13.4091,295.0,0.5172,1.0,22.0,1.0,0.6818,0.1364,0.0,23.0,0.0,-0.3091,0.1964,0.1795,0.6015,0.1329,6.35204,326.27778,46.52548,  29APR19:14:24:19,
8962,372.0,IRL,37200117.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,5.0,,,,,,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,646.0,5.0,8.0,10.0,118.0,60.0,60.0,30.0,3.0,36.0,40.0,41.0,,41.0,,28.0,,8.0,,0.0,,40.0,2.0,4.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,372001,1.0,2.0,2.0,2.0,2.0,0.0,,100.0,10.0,15.0,2.0,,1.0,,,PRIVATE,,15.7561,646.0,0.5085,1.0,41.0,1.0,0.6829,0.1951,0.0,28.0,2.0,0.8006,0.028,0.137,0.3625,0.9042,3.46896,406.81438,25.40839,  29APR19:14:24:19,
8963,372.0,IRL,37200118.0,07MS,37200,37200.0,IRL0009,3720000,1.0,2.0,313.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,490.0,480.0,5.0,13.0,20.0,192.0,192.0,192.0,192.0,3.0,45.0,87.0,72.0,,72.0,,72.0,,59.0,,4.0,,100.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,372001,1.0,1.0,1.0,1.0,1.0,,16.0,32.0,5.0,6.0,2.0,,1.0,1.0,1.0,PUBLIC,,13.4722,970.0,1.0,1.0,72.0,1.0,1.0,0.8194,0.0556,23.0,2.0,-0.6884,-1.4551,-0.335,0.2266,0.9042,2.1638,448.1459,15.84877,  29APR19:14:24:19,
8964,372.0,IRL,37200119.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,5.0,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,768.0,0.0,8.0,5.0,120.0,70.0,70.0,10.0,0.0,48.0,100.0,47.0,4.0,47.0,4.0,34.0,4.0,12.0,,1.0,0.0,100.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,372002,2.0,2.0,2.0,2.0,2.0,0.0,20.0,96.0,10.0,5.0,2.0,,1.0,1.0,2.0,PRIVATE,,15.6735,768.0,0.5833,1.0,49.0,1.0,0.7347,0.2449,0.0204,28.0,1.0,-0.4562,0.43,-0.0384,0.2266,0.9042,2.5964,334.93553,19.01732,  29APR19:14:24:19,
8965,372.0,IRL,37200120.0,07MS,37200,37200.0,IRL0003,3720000,1.0,2.0,313.0,5.0,,,,,,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,436.0,349.0,12.0,19.0,90.0,148.0,72.0,72.0,0.0,0.0,55.0,70.0,64.0,5.0,64.0,5.0,39.0,4.0,19.0,1.0,1.0,0.0,70.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,372001,1.0,2.0,2.0,2.0,2.0,2.0,10.0,85.0,4.0,,2.0,,1.0,1.0,2.0,PUBLIC,,11.8045,785.0,0.4865,1.0,66.5,1.0,0.6165,0.2932,0.015,28.0,2.0,1.2478,2.0884,1.1989,0.5642,0.9042,2.8565,441.38349,20.92242,  29APR19:14:24:19,
8966,372.0,IRL,37200121.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,2.0,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,4.0,,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,952.0,5.0,15.0,24.0,170.0,260.0,260.0,170.0,3.0,40.0,70.0,62.0,13.0,,1.0,,,15.0,,0.0,,31.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,372001,1.0,2.0,2.0,2.0,2.0,1.0,90.0,15.0,4.0,,2.0,,1.0,2.0,2.0,PRIVATE,,13.8978,952.0,1.5294,1.0,68.5,0.0073,,0.219,0.0,28.0,1.0,-1.4212,-0.1776,-0.0384,0.6101,0.9042,3.18205,547.63251,23.30694,  29APR19:14:24:19,
8967,372.0,IRL,37200122.0,07MS,37200,37200.0,IRL0003,3720000,1.0,2.0,313.0,1.0,,,,,,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,313.0,324.0,,11.0,26.0,136.0,40.0,40.0,0.0,1.0,39.0,43.0,40.0,11.0,40.0,11.0,40.0,11.0,10.0,0.0,0.0,0.0,33.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,372002,1.0,2.0,2.0,2.0,2.0,5.0,23.0,44.0,4.0,,2.0,,1.0,2.0,2.0,PUBLIC,,14.0,637.0,0.2941,1.0,45.5,1.0,1.0,0.2198,0.0,23.0,3.0,-1.4212,0.4487,0.2913,0.9355,-1.0542,3.20274,383.50185,23.45847,  29APR19:14:24:19,
8968,372.0,IRL,37200123.0,07MS,37200,37200.0,IRL0005,3720000,1.0,2.0,313.0,4.0,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,265.0,0.0,5.0,48.0,75.0,45.0,45.0,45.0,10.0,0.0,35.0,40.0,33.0,4.0,,,,,25.0,,1.0,,100.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,372001,1.0,2.0,2.0,2.0,1.0,,33.0,90.0,3.0,3.0,2.0,,1.0,1.0,1.0,PRIVATE,,7.5714,265.0,1.0,1.0,35.0,,,0.7143,0.0286,13.0,1.0,0.1,0.43,0.2913,-2.0409,0.9042,8.42617,307.37029,61.71747,  29APR19:14:24:19,
